0.0124996744817  0.0517467863116  0.0909141083476  0.129941247418  0.168768026504  -0.0587202074377
0.0909141083476  0.129941247418  0.168768026504  0.207334577525  0.245581433655  0.271440449865
0.168768026504  0.207334577525  0.245581433655  0.283449621015  0.320880749604  0.346117057077
0.245581433655  0.283449621015  0.320880749604  0.357817103335  0.394201729028  0.418659737537
0.320880749604  0.357817103335  0.394201729028  0.429978524227  0.465092323707  0.488621241497
0.394201729028  0.429978524227  0.465092323707  0.499488984535  0.533115469552  0.584961574333
0.465092323707  0.499488984535  0.533115469552  0.565919929156  0.597851781247  0.61909394931
0.533115469552  0.565919929156  0.597851781247  0.628861789226  0.658902137906  0.678800745533
0.597851781247  0.628861789226  0.658902137906  0.687926507248  0.715890143777  0.734322509436
0.658902137906  0.687926507248  0.715890143777  0.742749929594  0.768464448854  0.785316930881
0.715890143777  0.742749929594  0.768464448854  0.792994051634  0.816300915064  0.474089259098
0.768464448854  0.792994051634  0.816300915064  0.838349101649  0.859104614685  0.872496007073
0.816300915064  0.838349101649  0.859104614685  0.878535450673  0.896611648675  0.908143173825
0.859104614685  0.878535450673  0.896611648675  0.913305336501  0.928590773697  0.938191335922
0.896611648675  0.913305336501  0.928590773697  0.942444391225  0.954844827811  0.962455236454
0.928590773697  0.942444391225  0.954844827811  0.965772962882  0.975211946044  0.680809679863
0.954844827811  0.965772962882  0.975211946044  0.983147223071  0.989566558339  0.993068456955
0.975211946044  0.983147223071  0.989566558339  0.9944600537  0.997820163737  0.999229036241
0.989566558339  0.9944600537  0.997820163737  0.999641707406  0.999921876017  0.999229036241
0.997820163737  0.999641707406  0.999921876017  0.998660237572  0.995858737424  0.993068456955
0.999921876017  0.998660237572  0.995858737424  0.991521695284  0.985655798558  1.42248560552
0.995858737424  0.991521695284  0.985655798558  0.978270092031  0.969375963929  0.962455236454
0.985655798558  0.978270092031  0.969375963929  0.958987128353  0.947119604133  0.938191335922
0.969375963929  0.958987128353  0.947119604133  0.933791690133  0.919023937029  0.908143173825
0.947119604133  0.933791690133  0.919023937029  0.902839115626  0.885262181746  0.872496007073
0.919023937029  0.902839115626  0.885262181746  0.866320237746  0.846042490732  0.87778599396
0.885262181746  0.866320237746  0.846042490732  0.82446020752  0.801606666426  0.785316930881
0.846042490732  0.82446020752  0.801606666426  0.777517105954  0.752228670461  0.734322509436
0.801606666426  0.777517105954  0.752228670461  0.72578035288  0.6982129346  0.678800745533
0.752228670461  0.72578035288  0.6982129346  0.669568922583  0.639892483818  0.61909394931
0.6982129346  0.669568922583  0.639892483818  0.609229377224  0.577626883088  0.816443092701
0.639892483818  0.609229377224  0.577626883088  0.545133730165  0.511800020543  0.488621241497
0.577626883088  0.545133730165  0.511800020543  0.477677152385  0.44281774068  0.418659737537
0.511800020543  0.477677152385  0.44281774068  0.407275536116  0.371105342195  0.346117057077
0.44281774068  0.407275536116  0.371105342195  0.334362930734  0.297104955869  0.271440449865
0.371105342195  0.334362930734  0.297104955869  0.259388866697  0.221272818694  0.501828048352
0.297104955869  0.259388866697  0.221272818694  0.182815584042  0.14407646101  0.117537397458
0.221272818694  0.182815584042  0.14407646101  0.105115182518  0.065991824034  0.0392598157591
0.14407646101  0.105115182518  0.065991824034  0.0267667109402  -0.0124996744817  -0.0392598157591
0.065991824034  0.0267667109402  -0.0124996744817  -0.0517467863116  -0.0909141083476  -0.117537397458
